,startTime,peakVelocityTime,stopTime,amplitude,angle,peakVelocity
0,17257.165979,17257.172647,17257.182647,2.129293492427892,132.47201870227977,182.9511707744649
1,17257.522648,17257.527648,17257.532648,0.8858718459842595,156.10769750066103,107.3407837726341
2,17287.164422,17287.172756,17287.181089,2.065746892460042,-2.530510598122966,157.97250411664982
3,17287.417758,17287.422758,17287.427758,0.9148866993323318,-67.20244401956687,105.54427169242939
4,17288.391099,17288.399433,17288.407767,1.7643945770881868,11.12079874989968,143.57504594611592
5,17288.597769,17288.606102,17288.616102,1.3647326017152406,174.88723018634624,113.18619117163067
6,17289.724446,17289.729446,17289.73778,1.2306106840379218,-5.512984020805843,112.39048770163569
7,17289.899447,17289.902781,17289.909447,0.6286339732034254,178.44820927924835,66.28314009169107
8,17289.912781,17289.917782,17289.924448,0.8824036718184606,171.33396526863004,96.62079416205042
9,17290.251118,17290.264451,17290.276118,2.7428621906136983,5.51503191581519,157.88880845111493
10,17290.419452,17290.426119,17290.44612,1.9105140925372905,-172.0301817251754,101.19444410209243
11,17290.724456,17290.731123,17290.74779,2.01964605128889,23.85538945811193,122.52187611216422
12,17290.911124,17290.919457,17290.941124,3.1672843334938787,-176.44058464208666,136.15500842781765
13,17295.656144,17295.662811,17295.669477,1.4224209492993247,-13.630074999606004,134.23004490397568
14,17321.156226,17321.161223,17321.167891,1.0958120793779327,-5.212325664562746,107.44563847364964
15,17323.832912,17323.836245,17323.846245,0.8575850707981358,3.1072564178482094,70.41028743215178
16,17324.022914,17324.026247,17324.032914,0.6969381409954615,-163.81395386043644,77.01559193164545
17,17324.41125,17324.419583,17324.427917,1.7713947970261361,-9.452135649709941,135.44992048986967
18,17325.349591,17325.356258,17325.364591,1.9512282945537642,147.92159334587228,175.93949284506084
19,17352.228023,17352.234689,17352.241356,1.0985264708877558,-151.273175253898,101.14740680562005
20,17355.219715,17355.229715,17355.234715,1.5216100829415082,12.44573515770086,136.41534369149826
21,17356.739705,17356.744705,17356.749705,1.1524603704549259,1.3350372263576444,132.06415205621056
22,17356.753039,17356.759706,17356.76804,1.2646943218280176,14.75161668926569,106.79240991900707
23,17357.25971,17357.266377,17357.288044,2.3429479542635776,169.11630205713942,142.43173424544597
24,17357.948047,17357.956381,17357.974714,2.7273003791957233,178.1425483997224,121.43210786392311
25,17358.859719,17358.866386,17358.871386,0.8479580168518718,25.009082659194984,91.66462290825655
26,17359.421389,17359.428056,17359.443055,2.3674372518244104,145.35771047247854,171.85804129058442
27,17374.706434,17374.714767,17374.721434,2.6279408604082652,-148.08347392553404,245.24529968496904
28,17378.584776,17378.593111,17378.601444,2.6892750937241807,28.43834517130598,228.32191509670264
29,17380.576462,17380.581462,17380.586462,0.7909538468891462,-2.650109222503498,84.6633646007428
30,17383.276464,17383.281464,17383.286464,0.9458320981811686,8.498218161635172,104.1835640561187
31,17389.304825,17389.309825,17389.314825,0.6298188490053553,3.216879749777228,75.21696262380715
32,17390.796506,17390.801506,17390.808173,1.2020065041417165,-20.222696435074397,119.9355839265634
33,17391.44649,17391.549824,17391.581491,31.897613701724218,-77.79379711639639,436.06873482010815
34,17391.74816,17391.749826,17391.76316,1.2920669919055467,41.8990881095897,126.58723545076498
35,17392.683169,17392.691502,17392.703169,2.502985751295438,28.608917403325222,177.7335232651639
36,17392.901504,17392.906504,17392.911504,0.6532240413201762,173.25604876041143,76.71922826554389
0,17530.332037,17530.343704,17530.36537,8.917472275360328,172.28953738290727,397.91873020515015
1,17530.433704,17530.448705,17530.473705,20.399354193300677,-68.85209107798512,615.9029063595588
2,17530.75704,17530.76204,17530.768707,1.2418184479163545,-81.2843824357983,213.0762491128524
3,17530.773707,17530.77704,17530.783707,0.8389085435982635,88.15127033255071,88.59989542466516
4,17530.940375,17530.948709,17530.953709,1.9244785995898461,133.64263640310512,193.54855363681224
5,17536.88208,17536.890413,17536.900413,3.2828569706795356,16.029109282024525,252.95410592237204
6,17537.64542,17537.655421,17537.667087,3.703273136471052,-159.98107862316218,254.40387923370486
7,17538.232092,17538.240425,17538.257092,5.179755764969208,-57.80769121990383,326.4305985876213
8,17538.663762,17538.672095,17538.693762,3.05805667576454,141.0851835960675,189.66502334182002
9,17538.982098,17538.990431,17538.997098,1.7296948271785424,39.98460791324614,160.70135163973566
10,17539.230433,17539.235433,17539.240433,0.8093608726689762,168.31831114582627,89.75478084229444
11,17555.377158,17555.385491,17555.392158,1.8392098423607708,3.4534622205299486,169.64201229197224
12,17560.513849,17560.523849,17560.535515,2.602760653511229,7.536280428500665,158.17136363278118
13,17560.708851,17560.713851,17560.718851,0.7835183056664434,-166.62454333423162,88.69519234478665
14,17561.425523,17561.43219,17561.440523,1.379853682694403,20.419041082290992,110.11973500491902
15,17563.015533,17563.020533,17563.0272,1.1537012540383569,160.1184817261236,143.54263485505103
16,17564.733878,17564.740544,17564.750544,2.009511238387853,137.99355892436336,166.8729866539745
17,17577.495583,17577.557251,17577.620584,36.56478570347548,-97.65483973741941,449.8388258827151
18,17586.337282,17586.345616,17586.352282,2.2188014942994396,8.83060071051722,199.32096363487477
19,17598.502341,17598.507341,17598.517341,1.2881467525267034,179.0307825746774,112.8004759232534
20,17598.605674,17598.614008,17598.620675,1.5901661071958644,174.306775540745,150.65166074403567
21,17614.774078,17614.780744,17614.787411,1.8305699555106765,17.894367757254773,171.53033573998334
22,17624.529116,17624.534116,17624.539116,1.0929007865708027,-138.45352056474945,118.53539628536981
23,17625.404101,17625.410768,17625.415768,1.2037612270945237,21.14496877676761,119.15041224016811
24,17628.732462,17628.739129,17628.744129,1.3680448262225053,-13.745467220281057,137.65940863490138
25,17632.737474,17632.744141,17632.750807,1.3209737628117089,147.76240335196144,122.77236129180147
26,17654.049235,17654.057568,17654.062569,1.9654536364201989,-27.115514596056244,199.6234013984579
27,17662.690936,17662.697602,17662.702602,0.8041290276681565,-7.772349343362952,74.59844467990919
28,17662.902604,17662.909271,17662.914271,0.7547569422637547,-7.376027303338639,69.88797714277625
0,17777.326422,17777.338088,17777.346422,5.034759114632992,26.670567194374673,374.54352147981444
1,17777.521424,17777.531424,17777.53809,2.3382095124345583,128.67222074950837,213.6276250060718
2,17779.253105,17779.263105,17779.269772,3.102905610128417,-159.32518034932693,234.19201376037702
3,17780.433114,17780.439781,17780.444781,1.9127957304319703,29.070357755608107,197.10588806990262
4,17797.494822,17797.50149,17797.50649,1.0217947508660306,173.94331191601333,111.90805532034909
5,17806.70821,17806.71821,17806.719877,1.082110910170425,-87.55737218148171,112.58337377639965
6,17808.489871,17808.503204,17808.553205,15.210580289615796,-75.37603953836525,344.23753414322107
7,17808.688206,17808.698206,17808.72654,9.577036780684924,-89.32443141154361,444.7268357312505
8,17811.898234,17811.904901,17811.909901,1.0304950377637487,155.72381806273242,104.86764228107393
9,17845.616739,17845.626739,17845.635072,3.5283484963307608,-1.0244611569092148,257.3236972015121
10,17849.123415,17849.130082,17849.133415,0.5956983350562077,-2.707990424862645,64.41466724887873
11,17849.141749,17849.145083,17849.15175,0.5844597561996119,-154.8693257054075,67.32089613669044
12,17849.563419,17849.571753,17849.576753,1.5768060023064088,143.79809792722347,159.81322619303774
13,17875.750202,17875.758535,17875.760202,0.7068639587767174,-16.616309953853033,88.41721089655047
14,17904.46365,17904.46865,17904.47365,0.9795805300264279,164.89008403375473,109.4450050553763
15,17907.161985,17907.165318,17907.173651,1.1712707590028932,-72.39657497228252,125.56256995396652
16,17907.515321,17907.521988,17907.526988,1.2941352198794838,138.3217835974156,132.25114031767907
17,17912.223673,17912.228673,17912.233673,0.8496088585460189,3.194347262457529,95.32151866648708
0,18023.279194,18023.289194,18023.310861,6.001669487296211,156.85166748858956,338.9648147070069
1,18023.454195,18023.460863,18023.46753,1.9983957868874296,130.40131284786034,216.4920884791399
2,18024.827522,18024.834188,18024.849188,1.980011114188379,-161.8677833203738,128.18898232030597
3,18033.249239,18033.257573,18033.267573,2.685204290646567,-5.097212468737036,213.52420236228727
4,18033.732557,18033.742557,18033.75089,2.3913227415104914,173.31030419922504,182.68056074225143
5,18038.710922,18038.720916,18038.73258,2.03022030484363,-27.45698226509726,127.39436734229375
6,18039.049248,18039.055916,18039.059249,0.7230232211923824,168.81091319077825,92.7698901102205
7,18043.089284,18043.094284,18043.100951,1.5758603826978352,41.77535076697964,162.94726316767787
8,18048.109307,18048.115974,18048.127641,2.357938040940539,-165.2022832095395,173.30053472308504
9,18053.407665,18053.412665,18053.419332,1.5077071313311683,2.4465088586278925,170.93842719004718
10,18055.320994,18055.327661,18055.332661,0.9608763469148986,8.661791662011966,91.80983079696043
11,18057.337678,18057.344344,18057.351011,1.5860011176823041,131.4082470733257,147.4472329657051
12,18058.151018,18058.159351,18058.167685,2.0196836786042653,-1.4510990898608624,160.48914041353493
13,18058.564354,18058.576021,18058.587688,3.839132791984378,-177.8072017595383,239.2057580440013
14,18059.307674,18059.31934,18059.33934,5.901255492612117,-7.344793597072894,321.5790690236546
15,18059.779344,18059.786011,18059.811011,4.609477929778076,-132.53519605172565,166.6022004962686
16,18060.08768,18060.099346,18060.124346,4.516371945813378,122.09877316702901,243.98929858204403
17,18073.737739,18073.746072,18073.751072,1.4063151700715086,-2.4862802754923523,131.20433222683982
18,18087.679489,18087.686156,18087.696156,1.3586778907040458,2.3159977159073186,107.71050753333853
19,18091.454501,18091.462835,18091.474501,2.032099792831132,122.59682350608276,141.94239049972487
20,18092.074508,18092.084508,18092.092842,2.718337035222279,-2.4679953663812904,195.23189364315203
21,18092.502846,18092.514512,18092.537846,5.72000628492744,-158.6862903246506,299.7112008559624
22,18093.319519,18093.329519,18093.339519,3.0073672060100796,36.6507369672745,197.7793061317305
23,18115.20127,18115.209603,18115.217937,2.1203533661966656,-14.137052594573877,176.17846977231585
24,18116.867951,18116.876284,18116.884618,1.8383684276165584,177.29283411064085,143.35126859236652
25,18117.676293,18117.68296,18117.686293,1.0370029530481162,-15.375048427100149,120.82225815518652
26,18121.699649,18121.706316,18121.711316,0.8577652699880935,1.9929750259887844,98.24624162352774
27,18125.221328,18125.227995,18125.231328,0.9679167805171209,174.4342504355906,129.06842074706412
28,18126.148003,18126.15967,18126.16467,2.3421189682816648,-168.03687614372024,184.97762392626413
29,18126.924675,18126.931342,18126.939675,2.3030768804968513,23.170154238924372,199.7349445384674
30,18131.203024,18131.208025,18131.214691,1.8387118368246034,5.943659835114489,181.07812001894536
31,18131.641361,18131.646361,18131.664695,2.4695948891231874,-169.18273265735428,167.61622035958905
32,18133.586378,18133.594712,18133.599712,1.4831499590813322,3.2203056116918924,141.99785325483606
33,18149.869765,18149.874765,18149.879765,1.056268437932788,2.9473610010712403,105.79719074342972
