,startTime,peakVelocityTime,stopTime,amplitude,angle,peakVelocity
0,16330.326878,16330.335211,16330.343544,1.4887932933664654,-87.1390534089965,126.13265896657873
1,16330.510211,16330.521878,16330.525211,0.9370901229107279,-65.4747112528907,68.92746301173749
2,16331.285238,16331.296905,16331.320238,3.1199801995948278,141.625939038752,147.04870926987746
3,16331.665238,16331.676905,16331.698571,3.356312754324475,-30.620202318124175,233.1636984100171
4,16331.980238,16331.986905,16331.993571,0.6414477621421153,-159.8336453875424,58.11914858997869
5,16339.805262,16339.823595,16339.831929,2.0150169717050663,116.70369046585867,106.87812443487908
6,16340.576929,16340.586929,16340.601929,2.176895891781987,-52.75234972483193,118.73032882792066
7,16343.841956,16343.846956,16343.853622,0.5620467118891213,162.32394463303243,58.829227019685206
8,16347.145317,16347.151984,16347.15865,1.042835600216284,117.2778318633578,93.41398052889353
9,16349.03365,16349.04365,16349.06365,3.0343629837245336,78.14440934267351,163.0747493298748
10,16349.456984,16349.46865,16349.49365,2.9516963854748792,-98.16618550332984,143.2622231520591
11,16352.040343,16352.050343,16352.058676,1.418731480783368,-29.21637117719754,105.26242201448525
12,16352.75201,16352.760343,16352.770343,1.1027425776140944,167.5004430832923,82.37518374973693
13,16352.96701,16352.97201,16352.97701,0.5990495209628355,-169.0545247155623,65.86090229258204
14,16353.32701,16353.33201,16353.340343,0.6582382975749105,14.828558946530599,57.48344242346751
15,16355.812035,16355.820368,16355.833701,1.1387712368043443,-14.83398181229067,79.21082846248757
16,16356.810368,16356.815368,16356.833701,1.6430905258955448,107.2995909345019,93.0030931741062
17,16359.3537,16359.3587,16359.365367,0.6290358328744394,-13.274930875004607,61.82341901806467
18,16360.445366,16360.455366,16360.468699,1.3962630744612934,-59.51009225420643,65.28488446926575
19,16361.683726,16361.69206,16361.705393,1.6250959466937949,-1.2262411630312926,95.23525711128727
20,16362.000392,16362.010392,16362.018725,0.935488212489785,-169.06679405349283,69.24524293971291
21,16362.488724,16362.497057,16362.513723,1.4814330595633391,-6.897299289084231,106.60287743328306
22,16362.787057,16362.797057,16362.822057,3.110160245756651,-160.23306815873767,130.90829627146385
23,16363.233722,16363.243722,16363.258722,1.877897869811008,5.511770773811352,94.93888987729628
24,16363.507056,16363.512056,16363.518722,0.46633932974033654,-174.75536655344195,47.2533662088656
25,16363.750389,16363.760389,16363.788722,3.169007346797187,-126.75168061912642,133.80871517727445
26,16363.815389,16363.837056,16363.842056,1.753693535559443,177.8336139195862,90.80396967919089
27,16363.875389,16363.878722,16363.908722,3.1943843454313834,72.45946848032946,222.25497753569147
28,16363.913722,16363.920389,16363.928721,1.1726611653387415,7.145982265613326,104.38876488811043
29,16364.163721,16364.182055,16364.197055,4.920712754728134,-34.69353692151785,215.54293118438198
30,16364.298721,16364.308721,16364.333721,6.5363480531565745,94.2032634415352,322.22003624606515
31,16364.53872,16364.545387,16364.552054,1.7158215787345126,-143.020441489867,167.17494975432047
32,16364.805386,16364.810386,16364.815386,0.4223445031568176,161.9779051067072,45.138206361958694
33,16367.310412,16367.320412,16367.330412,1.4543391002365031,0.2798638686836217,99.31941931572773
34,16367.820412,16367.827079,16367.837079,1.3586739055593569,173.54709734187378,120.97796922067121
35,16369.132079,16369.137079,16369.155412,1.7320231327254139,93.0459847706756,96.22179807017781
36,16370.613744,16370.620415,16370.635424,1.201989274705893,154.15632766796608,89.94443063870011
37,16371.920437,16371.92877,16371.937104,1.2188191884775739,-12.18198316662748,94.30598262003016
38,16372.320437,16372.327104,16372.33877,1.4983427183883473,-58.15731405389018,117.0613525383699
39,16374.802103,16374.807103,16374.812103,0.43135487968377495,-22.64431917369905,47.53490328141288
40,16378.443796,16378.468796,16378.485463,4.251249464773737,78.72106155673771,150.62548636245117
41,16378.680463,16378.68713,16378.69213,0.5256461117014026,27.906998482217475,53.80997281876395
42,16379.270463,16379.305463,16379.35213,4.440613189262301,-106.35482052059928,91.42184967360384
43,16380.392129,16380.398795,16380.407129,0.9576166334637041,29.306040999870007,86.63100405153938
44,16384.505483,16384.51215,16384.555483,3.6654496074615377,84.33621665716473,133.15968276332467
45,16384.747149,16384.752149,16384.760482,0.8070023792743282,89.39813692745345,70.36976271684392
46,16385.328814,16385.358814,16385.383814,4.015286879255885,-92.10723627074586,141.61842793460465
47,16386.35884,16386.365507,16386.370507,0.5462057961439661,59.8852159293256,55.24270166796888
48,16390.535505,16390.543838,16390.573838,3.860072458429805,73.35905004137958,161.84032480411105
49,16391.832198,16391.860531,16391.883864,5.56282668148282,-98.41140009337963,211.8939573171459
50,16392.018864,16392.022198,16392.028864,0.9096654646087202,100.03220305551763,101.45195236449764
51,16398.587222,16398.593888,16398.600555,1.0997022507452887,23.397309532122215,104.74226697043868
52,16401.692247,16401.698913,16401.702247,0.6218921216819505,143.19370089551046,67.26040987446827
53,16401.848913,16401.853913,16401.86058,0.6752489546958886,64.33069044897407,64.8888836657184
54,16404.707248,16404.717248,16404.735581,3.3837876386767354,99.70586112281896,179.80422596273286
55,16404.895581,16404.900581,16404.908914,1.0686497427457453,142.45771973429535,90.01899516413147
56,16405.547248,16405.568914,16405.610581,3.788550217270593,-76.93480474839322,124.77235435885405
57,16406.237275,16406.245608,16406.268941,3.1478055554277793,92.14241896897546,150.1258150209589
58,16407.368941,16407.382275,16407.392275,2.348845070963649,-87.26658707020657,122.90186992096915
59,16407.437275,16407.445608,16407.455608,1.1831482388050927,-142.64575995810185,80.39682750289532
60,16408.10394,16408.115607,16408.140607,3.7375009962565597,94.88997449770073,156.16353046693678
61,16408.677274,16408.685607,16408.695607,1.2311741757034105,-99.0239471855772,165.88474551725017
