,startTime,peakVelocityTime,stopTime,amplitude,angle,peakVelocity
0,9530.745944,9530.755944,9530.762611,2.4696037596416156,38.54233375051638,227.46753457347012
1,9531.155946,9531.165946,9531.180946,3.9034207925558047,149.1480186869726,258.637920901174
2,9531.395947,9531.404281,9531.409282,1.5547461499391035,158.93256624824093,145.12361712635874
3,9531.627616,9531.635949,9531.644283,1.8702475252433013,23.553487637796884,158.6060649717652
4,9533.700957,9533.710957,9533.747624,3.2687343800399735,-125.9589550559547,295.9091638670567
5,9534.880963,9534.889297,9534.90263,4.363957290274424,-56.98171020482021,295.84744441235193
6,9535.589301,9535.600967,9535.624301,5.849008578864275,33.49410628951189,309.1217091556001
7,9535.857635,9535.867635,9535.879302,3.4453825000903953,174.1492147628482,248.20319633559922
8,9536.805973,9536.815973,9536.839307,3.782035045443651,51.48304669787499,270.39468951047076
9,9538.127647,9538.137647,9538.144314,3.1855966193219984,-139.56523471745078,281.5132752694325
10,9538.147647,9538.152647,9538.157647,0.7687588010118855,57.63995307312825,86.24682694992094
11,9539.580985,9539.590985,9539.600985,3.1104278057408075,-166.6549778148481,230.72369439376274
12,9540.112655,9540.122655,9540.137655,1.8379972368195157,-164.779825840487,203.62046697641432
13,9542.184332,9542.194332,9542.205998,1.816835589785232,66.98412633014863,153.70546060367985
14,9546.609354,9546.619354,9546.639354,4.28637301769278,24.913423675960516,266.48213335153366
15,9547.289357,9547.301023,9547.316023,6.005936938192203,-50.40814895599827,394.77512223791393
16,9548.016027,9548.027694,9548.034361,4.310635602576056,-139.46624418398943,305.480437839885
17,9548.037694,9548.042694,9548.047694,0.7473088983269952,45.15140315860308,83.6299303003585
18,9548.656027,9548.664361,9548.689361,5.0779147520172305,139.3062201467377,307.0820168211533
19,9549.044363,9549.054363,9549.062696,2.809912865447129,9.785395317264614,221.33098673706132
20,9549.531032,9549.537699,9549.557699,3.798774490336296,126.9529849823569,256.42122374708714
21,9551.284374,9551.292707,9551.307707,1.136405707183152,-170.06451702144273,125.76340575228424
22,9554.012718,9554.022718,9554.032718,2.698320805523922,11.55216572525227,210.84281548278432
23,9554.216052,9554.221052,9554.226052,0.7707132466745068,102.00095794450202,83.29508041767025
24,9554.83939,9554.851056,9554.871056,7.22887340359646,-69.21250573153135,391.78716830198556
25,9555.719394,9555.727727,9555.754394,4.9774231585624324,66.90149635920253,234.77698484241665
26,9556.644399,9556.651065,9556.659399,1.6928431003712416,-161.01643282741583,147.4551683319435
27,9557.001067,9557.011067,9557.021067,3.2218738469693218,-171.1372340100918,232.64047952390115
28,9557.52107,9557.52607,9557.53107,0.6604951328691173,-165.69421565285577,75.38742173570903
