,startTime,peakVelocityTime,stopTime,amplitude,angle,peakVelocity
0,10401.199757,10401.206423,10401.21809,3.2476869633877286,77.26748009565124,302.90547751347225
1,10407.653141,10407.659808,10407.666474,1.862500433947432,-19.89611672302861,185.05801696683397
2,10411.498152,10411.504819,10411.516485,1.9003782660066373,-64.52818562321418,183.63557771256671
3,10468.821774,10468.82844,10468.835107,2.428040583859822,136.60289057661794,236.7749178423891
0,10784.751525,10784.761525,10784.763192,2.4197436953023197,-174.55861877363014,291.43640149667715
0,10943.037282,10943.048949,10943.058949,5.535213332617953,13.131337447979355,409.17755232109556
1,10943.300617,10943.305617,10943.310617,1.0899330491716772,-176.89867494056213,123.92279986169967
2,10944.263942,10944.270608,10944.278942,2.930833675136987,98.91869261724256,237.8773635313682
3,10945.405618,10945.413952,10945.422285,3.5397661084117766,-43.00680771406407,282.4410549418254
4,10946.517294,10946.525627,10946.530627,1.6340435026289075,178.10454509104935,154.88771457703638
5,10949.883972,10949.883972,10949.902305,1.946484873410597,-66.70019543912593,293.3074193725822
6,10950.087307,10950.093974,10950.107307,3.55366572796015,63.16549643215047,295.19954956132744
7,10951.257318,10951.263985,10951.272318,2.933745515143908,-111.43337120682872,271.5624116019276
8,10956.710683,10956.720683,10956.72735,2.214566550555717,97.62441931370049,182.8528574450462
9,10959.36902,10959.375686,10959.382353,1.9190926035821962,-8.61499442299595,179.73629298137064
10,10975.352425,10975.354092,10975.364092,3.5503310163092436,-170.0402443712166,360.7958720393334
11,10976.135765,10976.145765,10976.154099,3.268174996233727,-176.73635911721357,260.2047196273552
12,10976.612436,10976.624103,10976.659103,10.828539105313862,-0.8860512731432808,538.7734292742443
13,10977.130773,10977.130773,10977.140774,1.5937248172584344,95.81913869324801,183.01679287720117
14,10977.325775,10977.334109,10977.340775,2.7700719355654315,-19.483123823594806,253.60637267320766
0,11191.108463,11191.108463,11191.138464,3.2661310108708026,122.97857781983393,240.59141458178695
1,11191.253465,11191.260132,11191.265132,1.647204192906782,14.247896132779267,168.4995896266549
2,11193.570126,11193.578459,11193.598459,2.1311153110855487,-118.27950373433518,217.28679267148732
3,11202.541838,11202.548505,11202.555172,2.6901229446818506,118.51535753612536,268.1295606154522
4,11222.416939,11222.423606,11222.426939,1.2270419878801437,-145.60152617029647,135.78294099420697
0,11426.936256,11426.946256,11426.96459,8.473740422472938,170.42740244553156,528.2816545821497
1,11458.291407,11458.306406,11458.316407,8.444840358463917,-99.55701028386272,484.13895910743236
2,11458.734742,11458.748078,11458.758079,11.966054800940316,-176.74222006915937,645.7430067502221
3,11459.436415,11459.448078,11459.484746,23.834859322925716,1.1179896197579267,701.3524560526869
4,11459.689749,11459.696415,11459.69975,2.7759771049573607,-31.07142457174867,324.98910724319313
5,11460.319731,11460.319731,11460.346397,4.096899608058494,170.27428513010082,396.8352723474562
6,11493.709927,11493.71826,11493.733259,6.754555789679845,24.850916187881403,447.9824766850869
7,11493.904926,11493.913259,11493.938263,5.743177212310538,33.318185701935754,363.90716769565734
8,11495.181605,11495.189938,11495.194937,2.2359331664440765,-3.534897194572543,219.5821562965583
0,11980.845661,11980.848995,11980.855661,1.3459910815718976,-125.05474875642292,157.57516036920737
1,11980.865661,11980.873995,11980.878995,0.8928744185290987,82.95311334054071,94.62515170820944
2,11982.662343,11982.662343,11982.690677,2.3196885275914636,91.72437075697836,131.2418308994972
0,12227.263554,12227.265221,12227.276887,2.258804124362517,155.729543126834,242.8970398617447
