,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc,timestamp_tobii
0,pract,0,stimulusDisplayStart,1751029490.7875009,136.91064859999824,20920533201
1,pract,0,keyPress_Right,1751029506.8887928,153.01189030000023,20936634437
2,pract,0,keyPress_Right,1751029510.1130476,156.23686769999767,20939859414
3,pract,0,stimulusDisplayEnd,1751029520.813787,166.93755669999882,20950560137
4,pract,1,stimulusDisplayStart,1751029524.8312368,170.95478720000028,20954577337
5,pract,1,keyPress_Right,1751029527.4655576,173.5890068999979,20957211550
6,pract,1,stimulusDisplayEnd,1751029554.882987,201.00635449999754,20984628900
7,0,0,stimulusDisplayStart,1751029784.4916635,430.61512559999755,21214237678
8,0,0,keyPress_Right,1751029785.9760325,432.09913210000013,21215721678
9,0,0,stimulusDisplayEnd,1751029814.5366971,460.65970670000024,21244282253
10,0,1,stimulusDisplayStart,1751029818.545133,464.6686229000006,21248291173
11,0,1,keyPress_Right,1751029819.9286945,466.05146310000055,21249674007
12,0,1,keyPress_Left,1751029838.6050684,484.7278957999988,21268350447
13,0,1,keyPress_Right,1751029844.1388805,490.2622279999996,21273884770
14,0,1,keyPress_Left,1751029845.5138378,491.63721389999773,21275259757
15,0,1,keyPress_Right,1751029848.5391243,494.6620182000006,21278284562
16,0,1,stimulusDisplayEnd,1751029848.621151,494.74476979999963,21278367306
17,0,2,stimulusDisplayStart,1751029852.631091,498.753893699999,21282376441
18,0,2,keyPress_Right,1751029855.314499,501.4372928999983,21285059872
19,0,2,keyPress_Left,1751029869.9980006,516.1216868999982,21299744249
20,0,2,stimulusDisplayEnd,1751029882.665328,528.7889276999995,21312411504
21,0,3,stimulusDisplayStart,1751029886.6749022,532.7981384999985,21316420679
22,0,3,keyPress_Right,1751029888.3326228,534.456337399999,21318078881
23,0,3,keyPress_Left,1751029892.625416,538.7483992999987,21322370942
24,0,3,keyPress_Right,1751029903.3760686,549.4990915999988,21333121666
25,0,3,keyPress_Left,1751029904.176388,550.3000732,21333922617
26,0,3,keyPress_Right,1751029909.5018268,555.6251397999986,21339247683
27,0,3,keyPress_Left,1751029914.0767412,560.1995844999983,21343822131
28,0,3,stimulusDisplayEnd,1751029916.7437298,562.8666153999984,21346489159
29,1,4,stimulusDisplayStart,1751030052.670077,698.7933932999986,21482415943
30,1,4,keyPress_Right,1751030053.653085,699.7766960000008,21483399243
31,1,4,keyPress_Left,1751030062.212966,708.3356877000006,21491958237
32,1,4,keyPress_Right,1751030078.2975972,724.420362599998,21508042906
33,1,4,stimulusDisplayEnd,1751030082.7299256,728.853460899998,21512476020
34,1,5,stimulusDisplayStart,1751030086.7391102,732.8625640999999,21516485113
35,1,5,keyPress_Left,1751030087.93139,734.0544335999984,21517676982
36,1,5,stimulusDisplayEnd,1751030116.7742167,762.8973733999992,21546519919
37,1,6,stimulusDisplayStart,1751030120.7832758,766.9064866000008,21550529068
38,1,6,keyPress_Left,1751030121.6671212,767.7897806000001,21551412321
39,1,6,keyPress_Right,1751030127.5847332,773.7080299000008,21557330572
40,1,6,keyPress_Left,1751030136.1101897,782.2329088000006,21565855461
41,1,6,keyPress_Right,1751030139.3101168,785.4331889999994,21569055734
42,1,6,keyPress_Left,1751030141.843551,787.9670436999986,21571589595
43,1,6,keyPress_Right,1751030143.4772198,789.5999353999978,21573222553
44,1,6,keyPress_Left,1751030144.3271012,790.4499474999975,21574072490
45,1,6,keyPress_Right,1751030147.768992,793.8918993000007,21577514482
46,1,6,stimulusDisplayEnd,1751030150.861325,796.9843490999992,21580606892
47,1,7,stimulusDisplayStart,1751030154.8692195,800.9925836999973,21584615127
48,1,7,keyPress_Right,1751030156.1364617,802.2598799999978,21585882422
49,1,7,stimulusDisplayEnd,1751030184.9138153,831.036639599999,21614659184
50,2,8,stimulusDisplayStart,1751030334.574688,980.6973515999998,21764319894
51,2,8,keyPress_Right,1751030335.5581906,981.6811562000003,21765303701
52,2,8,keyPress_Right,1751030340.8251534,986.9478098,21770570394
53,2,8,stimulusDisplayEnd,1751030364.6759205,1010.7994446999983,21794422039
54,2,9,stimulusDisplayStart,1751030368.693246,1014.8166992000006,21798439273
55,2,9,keyPress_Right,1751030369.9104302,1016.0338030999992,21799656353
56,2,9,keyPress_Left,1751030375.1014776,1021.2250375999974,21804847587
57,2,9,keyPress_Right,1751030380.7704115,1026.893028999999,21810515582
58,2,9,stimulusDisplayEnd,1751030398.7283306,1044.8518098999994,21828474356
59,2,10,stimulusDisplayStart,1751030402.7457566,1048.8688720999999,21832491413
60,2,10,keyPress_Right,1751030403.7132719,1049.8361108999998,21833458653
61,2,10,keyPress_Left,1751030420.2728164,1066.3957162999977,21850018261
62,2,10,stimulusDisplayEnd,1751030432.8056157,1078.9289188000002,21862551462
63,2,11,stimulusDisplayStart,1751030436.8232517,1082.9464253000006,21866568981
64,2,11,keyPress_Right,1751030437.7903943,1083.9138526999996,21867536399
65,2,11,keyPress_Left,1751030439.398027,1085.5215695999977,21869144147
66,2,11,keyPress_Right,1751030462.267323,1108.3902230999993,21892012798
67,2,11,keyPress_Left,1751030465.1260276,1111.2488279999998,21894871372
68,2,11,stimulusDisplayEnd,1751030466.8580928,1112.9812861999999,21896603829
69,3,12,stimulusDisplayStart,1751030579.051061,1225.1736001999998,22008796143
70,3,12,keyPress_Left,1751030582.7842658,1228.9071922000003,22012529777
71,3,12,keyPress_Right,1751030589.4018407,1235.5250214000007,22019147566
72,3,12,keyPress_Left,1751030593.4437876,1239.5669983999978,22023189550
73,3,12,keyPress_Right,1751030601.0022337,1247.1250521000002,22030747595
74,3,12,keyPress_Left,1751030602.244323,1248.3669671999996,22031989512
75,3,12,keyPress_Right,1751030603.8024101,1249.925114499998,22033547655
76,3,12,keyPress_Left,1751030605.9192755,1252.0422395999994,22035664792
77,3,12,keyPress_Right,1751030607.7438197,1253.8673070999976,22037489852
78,3,12,stimulusDisplayEnd,1751030609.0861597,1255.2087420999997,22038831294
79,3,13,stimulusDisplayStart,1751030613.095077,1259.2176061999999,22042840156
80,3,13,keyPress_Right,1751030616.2610693,1262.384538899998,22046007080
81,3,13,keyPress_Left,1751030633.4383552,1279.5609497999976,22063183538
82,3,13,stimulusDisplayEnd,1751030643.1381962,1289.2613411999992,22072883889
83,3,14,stimulusDisplayStart,1751030647.1466115,1293.2696851,22076892229
84,3,14,keyPress_Right,1751030648.0390623,1294.161763,22077784304
85,3,14,keyPress_Left,1751030656.715036,1302.8376027999984,22086460185
86,3,14,keyPress_Right,1751030661.4987211,1307.6220766999977,22091244629
87,3,14,stimulusDisplayEnd,1751030677.1822264,1323.305376799999,22106927919
88,3,15,stimulusDisplayStart,1751030681.1917508,1327.3144412000001,22110936990
89,3,15,keyPress_Right,1751030685.5588539,1331.6820802999973,22115304624
90,3,15,keyPress_Left,1751030688.85048,1334.9738321999976,22118596378
91,3,15,stimulusDisplayEnd,1751030711.24312,1357.3662454000005,22140988789
92,4,16,stimulusDisplayStart,1751030849.882655,1496.0057318,22279628282
