,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc,timestamp_tobii
0,pract,0,stimulusDisplayStart,1751011681.7550867,8.455903999999919,3111506839
1,pract,0,stimulusDisplayEnd,1751011711.8304589,38.531227099999796,3141582166
2,pract,1,stimulusDisplayStart,1751011715.847618,42.54755810000006,3145598497
3,pract,1,keyPress_Right,1751011727.4415538,54.14136539999981,3157192298
4,pract,1,keyPress_Left,1751011732.966475,59.66722089999985,3162718154
5,pract,1,keyPress_Left,1751011739.8673892,66.5679799999998,3169618912
6,pract,1,keyPress_Right,1751011741.7337866,68.43405409999968,3171485015
7,pract,1,stimulusDisplayEnd,1751011745.8832502,72.58391789999996,3175634882
8,0,0,stimulusDisplayStart,1751011837.2820358,163.98268949999965,3267033666
9,0,0,keyPress_Left,1751011845.9000902,172.60032019999971,3275651257
10,0,0,keyPress_Left,1751011847.7420256,174.44202689999975,3277492966
11,0,0,keyPress_Right,1751011848.465976,175.16670780000004,3278217640
12,0,0,keyPress_Left,1751011854.224408,180.9251479999998,3283976079
13,0,0,keyPress_Right,1751011856.4848537,183.1848531999999,3286235786
14,0,0,keyPress_Right,1751011860.050794,186.75091649999968,3289801849
15,0,0,stimulusDisplayEnd,1751011867.3091316,194.00981669999965,3297060749
16,0,1,stimulusDisplayStart,1751011871.3190453,198.01881319999984,3301069749
17,0,1,keyPress_Left,1751011874.7021415,201.40213399999993,3304453074
18,0,1,keyPress_Right,1751011877.5108101,204.21126950000007,3307262208
19,0,1,keyPress_Left,1751011881.6435559,208.34422949999998,3311395178
20,0,1,keyPress_Right,1751011884.71936,211.4199549,3314470894
21,0,1,keyPress_Left,1751011887.9188576,214.61955809999972,3317670537
22,0,1,keyPress_Right,1751011894.3787966,221.0787965999998,3324129730
23,0,1,keyPress_Right,1751011901.0873234,227.78794199999993,3330838883
24,0,1,stimulusDisplayEnd,1751011901.4032,228.1035936999997,3331154519
25,0,2,stimulusDisplayStart,1751011905.4120836,232.11260719999973,3335163544
26,0,2,keyPress_Left,1751011908.0299044,234.73026949999985,3337781206
27,0,2,keyPress_Left,1751011911.3384204,238.03820849999966,3341089139
28,0,2,keyPress_Right,1751011913.8133142,240.51393159999998,3343564863
29,0,2,keyPress_Left,1751011917.2961714,243.99688969999988,3347047819
30,0,2,keyPress_Left,1751011922.7058027,249.40625150000005,3352457241
31,0,2,keyPress_Right,1751011932.6894307,259.38925500000005,3362440249
32,0,2,stimulusDisplayEnd,1751011935.4472008,262.1478431999999,3365198816
33,0,3,stimulusDisplayStart,1751011939.4645462,266.1650061,3369215993
34,0,3,keyPress_Right,1751011943.999076,270.69916650000005,3373750103
35,0,3,keyPress_Right,1751011951.2911775,277.99117049999995,3381042103
36,0,3,keyPress_Right,1751011967.78423,294.48402039999974,3397534953
37,0,3,stimulusDisplayEnd,1751011969.5081882,296.20835669999997,3399259289
38,1,4,stimulusDisplayStart,1751012095.6925492,422.39293039999984,3525443895
39,1,4,keyPress_Left,1751012100.2689297,426.9689067999998,3530019841
40,1,4,keyPress_Right,1751012104.819198,431.51923080000006,3534570165
41,1,4,keyPress_Left,1751012111.3350792,438.03573389999974,3541086668
42,1,4,keyPress_Right,1751012113.7521944,440.45284649999985,3543503814
43,1,4,keyPress_Right,1751012124.1370397,450.8367725999997,3553887706
