,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc,timestamp_tobii
0,pract,0,stimulusDisplayStart,1751621039.3379722,160.46721660000003,5895218007
1,pract,0,stimulusDisplayEnd,1751621069.356443,190.4855889999999,5925236392
2,pract,1,stimulusDisplayStart,1751621073.3728726,194.50165639999977,5929252423
3,pract,1,stimulusDisplayEnd,1751621103.3838797,224.51306509999995,5959263835
4,0,0,stimulusDisplayStart,1751621329.3427632,450.47162990000015,6185222438
5,0,0,keyPress_Right,1751621345.6852999,466.81388289999995,6201564650
6,0,0,stimulusDisplayEnd,1751621359.3527381,480.48158429999967,6215232351
7,0,1,stimulusDisplayStart,1751621363.360748,484.48942999999963,6219240198
8,0,1,keyPress_Left,1751621378.4375865,499.5667719000003,6234317588
9,0,1,stimulusDisplayEnd,1751621393.388114,514.5171344999999,6249267906
10,0,2,stimulusDisplayStart,1751621397.3966928,518.5254603000003,6253276225
11,0,2,keyPress_Right,1751621419.8578322,540.9863955000001,6275737164
12,0,2,keyPress_Left,1751621424.0999732,545.2282230999999,6279978992
13,0,2,stimulusDisplayEnd,1751621427.4076383,548.5365031000001,6283287274
14,0,3,stimulusDisplayStart,1751621431.4165392,552.5451413000001,6287295910
15,0,3,keyPress_Right,1751621437.517814,558.6464130000004,6293397183
16,0,3,keyPress_Left,1751621447.9261076,569.0552575000002,6303806034
17,0,3,stimulusDisplayEnd,1751621461.4360175,582.5644928000002,6317315260
18,1,4,stimulusDisplayStart,1751621591.9279613,713.0570981000001,6447807891
19,1,4,keyPress_Right,1751621601.5285993,722.6578152000002,6457408618
20,1,4,keyPress_Left,1751621610.4296744,731.5586343000004,6466309404
21,1,4,stimulusDisplayEnd,1751621621.9383378,743.0674959999997,6477818266
22,1,5,stimulusDisplayStart,1751621625.9470613,747.0758551999998,6481826629
23,1,5,keyPress_Left,1751621634.4818344,755.6102817999999,6490361050
24,1,5,keyPress_Right,1751621636.707083,757.8360961999997,6492586864
25,1,5,stimulusDisplayEnd,1751621655.957538,777.0863998000004,6511837171
26,1,6,stimulusDisplayStart,1751621659.965995,781.0949110000001,6515845712
27,1,6,keyPress_Right,1751621669.7753623,790.9045271000005,6525655298
28,1,6,keyPress_Left,1751621670.80117,791.9295706000003,6526680340
29,1,6,keyPress_Right,1751621679.335399,800.4642400000002,6535215008
30,1,6,stimulusDisplayEnd,1751621689.9767475,811.1056062999996,6545856374
31,1,7,stimulusDisplayStart,1751621693.9939134,815.1228389999997,6549873615
32,1,7,keyPress_Right,1751621698.5448558,819.6733482999998,6554424152
33,1,7,keyPress_Left,1751621707.954049,829.0829827999996,6563833751
34,1,7,keyPress_Right,1751621714.012716,835.1409371999998,6569891706
35,1,7,keyPress_Left,1751621715.3877246,836.5162546000001,6571267028
36,1,7,keyPress_Right,1751621718.3214674,839.4499729999998,6574200775
37,1,7,stimulusDisplayEnd,1751621724.0044825,845.1336947999998,6579884464
38,2,8,stimulusDisplayStart,1751621835.8888202,957.0171971999998,6691767962
39,2,8,keyPress_Right,1751621845.6642206,966.7930948000003,6701543863
40,2,8,keyPress_Left,1751621859.7147064,980.8432137999998,6715593979
41,2,8,stimulusDisplayEnd,1751621865.8979921,987.0267550999997,6721777523
42,2,9,stimulusDisplayStart,1751621869.9064522,991.0353501999998,6725786117
43,2,9,keyPress_Right,1751621889.5172803,1010.6455117000005,6745396280
44,2,9,keyPress_Left,1751621895.008394,1016.1375631999999,6750888371
45,2,9,stimulusDisplayEnd,1751621899.925404,1021.0542197000004,6755805021
46,2,10,stimulusDisplayStart,1751621903.9338295,1025.0626934000002,6759813523
47,2,10,keyPress_Right,1751621909.593719,1030.7219053999997,6765472673
48,2,10,keyPress_Left,1751621914.951328,1036.0804626999998,6770831272
49,2,10,keyPress_Right,1751621920.4103427,1041.539503,6776290271
50,2,10,keyPress_Left,1751621929.9275653,1051.0567382,6785807508
51,2,10,stimulusDisplayEnd,1751621933.953696,1055.0822301999997,6789832997
52,2,11,stimulusDisplayStart,1751621937.970251,1059.0990395999997,6793849807
53,2,11,keyPress_Left,1751621946.7713354,1067.8996385,6802650420
54,2,11,stimulusDisplayEnd,1751621967.973114,1089.1014871999996,6823852255
55,3,12,stimulusDisplayStart,1751622081.6055775,1202.7343781999998,6937485149
56,3,12,keyPress_Right,1751622090.7486486,1211.8777556000005,6946628529
57,3,12,keyPress_Left,1751622099.2231636,1220.3523035999997,6955103071
58,3,12,keyPress_Right,1751622101.1324322,1222.2606683000004,6957011442
59,3,12,keyPress_Right,1751622104.2994223,1225.4276557000003,6960178425
60,3,12,stimulusDisplayEnd,1751622111.6239798,1232.7529218,6967503692
61,3,13,stimulusDisplayStart,1751622115.6339042,1236.7623264000003,6971513102
62,3,13,keyPress_Right,1751622121.0414207,1242.1705739999998,6976921344
63,3,13,keyPress_Left,1751622131.9016395,1253.0307521000004,6987781529
64,3,13,keyPress_Right,1751622133.884962,1255.0139761,6989764753
65,3,13,keyPress_Left,1751622138.9011843,1260.0303327000001,6994781145
66,3,13,stimulusDisplayEnd,1751622145.6678252,1266.7967784000002,7001547580
67,3,14,stimulusDisplayStart,1751622149.6767735,1270.8052338999996,7005556009
68,3,14,keyPress_Right,1751622158.0618432,1279.1900727000002,7013940842
69,3,14,keyPress_Left,1751622178.6133947,1299.7418901,7034492660
70,3,14,stimulusDisplayEnd,1751622179.6955817,1300.8244063000002,7035575174
71,3,15,stimulusDisplayStart,1751622183.704567,1304.8332489000004,7039584018
72,3,15,keyPress_Right,1751622194.3561723,1315.4846762999996,7050235443
73,3,15,keyPress_Left,1751622208.6237442,1329.7527272999996,7064503494
74,3,15,keyPress_Right,1751622211.2991915,1332.4276581000004,7067178428
75,3,15,stimulusDisplayEnd,1751622213.7317116,1334.8605874000004,7069611358
76,4,16,stimulusDisplayStart,1751622323.2988486,1444.4270858,7179177857
77,4,16,startStimulusRotation_Right,1751622323.2988486,1444.4277991,7179178562
78,4,16,keyPress_Right,1751622324.5394614,1445.6685896999998,7180419359
79,4,16,startStimulusRotation_Right,1751622339.6490762,1460.7778608999997,7195528676
80,4,16,stimulusDisplayEnd,1751622353.3248646,1474.4537527000002,7209204522
81,4,17,stimulusDisplayStart,1751622357.3341153,1478.4623764999997,7213213154
82,4,17,keyPress_Right,1751622358.5432663,1479.6716760999998,7214422444
83,4,17,startStimulusRotation_Left,1751622372.4095855,1493.5385833999999,7228289354
84,4,17,keyPress_Left,1751622373.3773296,1494.5057448999996,7229256514
85,4,17,stimulusDisplayEnd,1751622387.362075,1508.4903043000004,7243241072
86,4,18,stimulusDisplayStart,1751622391.378405,1512.5073697999997,7247258144
87,4,18,keyPress_Right,1751622392.2286217,1513.3569700999997,7248107741
88,4,18,startStimulusRotation_Right,1751622413.8463283,1534.9751070000002,7269725875
89,4,18,startStimulusRotation_Left,1751622418.0881941,1539.2169691,7273967737
90,4,18,keyPress_Left,1751622419.0476985,1540.1763821000004,7274927150
91,4,18,stimulusDisplayEnd,1751622421.3964605,1542.5254495,7277276217
92,4,19,stimulusDisplayStart,1751622425.4068718,1546.5351566,7281285930
93,4,19,keyPress_Right,1751622426.1813235,1547.3094784000004,7282060245
94,4,19,startStimulusRotation_Right,1751622431.497451,1552.6262212000001,7287377033
95,4,19,startStimulusRotation_Left,1751622441.9074802,1563.0359970999998,7297786764
96,4,19,keyPress_Left,1751622442.8743327,1564.0027802000004,7298753547
97,4,19,stimulusDisplayEnd,1751622455.4241912,1576.5528267,7311303594
98,5,20,stimulusDisplayStart,1751622562.4734788,1683.6021920000003,7418352967
99,5,20,startStimulusRotation_Right,1751622562.474478,1683.6028705999997,7418353630
100,5,20,keyPress_Right,1751622563.424891,1684.5537373999996,7419304507
101,5,20,startStimulusRotation_Right,1751622572.091712,1693.2200762000002,7427970845
102,5,20,startStimulusRotation_Left,1751622580.9927595,1702.1210661000005,7436871834
103,5,20,keyPress_Left,1751622581.7353275,1702.8634988000003,7437614268
