,blockID,trialNumber,triggerName,timestamp_sys,timestamp_psyc,timestamp_tobii
0,pract,0,stimulusDisplayStart,1749798096.56459,93.3815681000001,1039163190
1,pract,0,keyPress_Left,1749798111.067742,107.88497430000007,1053666591
2,pract,0,keyPress_Right,1749798114.793057,111.61014120000004,1057391748
3,pract,0,stimulusDisplayEnd,1749798126.5855732,123.40262870000015,1069184242
4,pract,1,stimulusDisplayStart,1749798130.6026247,127.41960070000005,1073201206
5,pract,1,keyPress_Left,1749798135.1193304,131.93636489999994,1077717972
6,pract,1,keyPress_Right,1749798141.4450173,138.26205559999994,1084043698
7,pract,1,stimulusDisplayEnd,1749798160.6034124,157.42082570000002,1103202436
8,0,0,stimulusDisplayStart,1749798421.6561775,418.47384379999994,1364255459
9,0,0,keyPress_Right,1749798423.2824054,420.0992274,1365880877
10,0,0,keyPress_Left,1749798447.1339724,443.95118730000013,1389732833
11,0,0,stimulusDisplayEnd,1749798451.6668735,448.4842781,1394265917
12,0,1,stimulusDisplayStart,1749798455.6841648,452.50183119999997,1398283441
13,0,1,keyPress_Right,1749798458.6684213,455.4860257,1401267672
14,0,1,keyPress_Left,1749798467.0770822,463.89420500000006,1409675842
15,0,1,keyPress_Right,1749798474.0851023,470.9028485000001,1416684486
16,0,1,stimulusDisplayEnd,1749798485.6859236,482.50343670000007,1428285049
17,0,2,stimulusDisplayStart,1749798489.6945043,486.51188479999996,1432293496
18,0,2,keyPress_Right,1749798495.4374688,492.2544971,1438036107
19,0,2,stimulusDisplayEnd,1749798519.7138867,516.5312965,1462312935
20,0,3,stimulusDisplayStart,1749798523.7313788,520.5483262,1466329930
21,0,3,keyPress_Right,1749798528.7735155,525.5906693,1471372276
22,0,3,stimulusDisplayEnd,1749798553.7409494,550.5586745,1496340300
23,1,4,stimulusDisplayStart,1749798726.0371258,722.8546934999999,1668636304
24,1,4,keyPress_Right,1749798727.196278,724.0131819000001,1669794849
25,1,4,keyPress_Left,1749798747.0894313,743.906837,1689688472
26,1,4,stimulusDisplayEnd,1749798756.0476377,752.8653574,1698646999
27,1,5,stimulusDisplayStart,1749798760.0648065,756.882535,1702664168
28,1,5,keyPress_Right,1749798764.6075325,761.4245539000001,1707206162
29,1,5,keyPress_Left,1749798768.0159872,764.8336046,1710615212
30,1,5,keyPress_Right,1749798782.7082427,779.5257035,1725307354
31,1,5,stimulusDisplayEnd,1749798790.0667365,786.8841383000001,1732665745
32,1,6,stimulusDisplayStart,1749798794.075905,790.8934843,1736675095
33,1,6,keyPress_Right,1749798802.693253,799.510802,1745292440
34,1,6,keyPress_Left,1749798815.1517708,811.9695143000001,1757751120
35,1,6,stimulusDisplayEnd,1749798824.094121,820.9116382,1766693242
36,1,7,stimulusDisplayStart,1749798828.110881,824.9285271000001,1770710133
37,1,7,keyPress_Right,1749798838.095986,834.9135143999999,1780695119
38,1,7,stimulusDisplayEnd,1749798858.1215813,854.9391547,1800720805
39,2,8,stimulusDisplayStart,1749799108.766369,1105.5832207,2051364830
40,2,8,keyPress_Right,1749799110.6572149,1107.4748593000002,2053256464
41,2,8,keyPress_Left,1749799116.3246624,1113.1414469,2058923051
42,2,8,keyPress_Right,1749799118.2415812,1115.0587454,2060840357
43,2,8,keyPress_Left,1749799125.425544,1122.2426151000002,2068024225
44,2,8,keyPress_Right,1749799127.9997282,1124.8174541,2070599094
45,2,8,stimulusDisplayEnd,1749799138.7751453,1135.5925610000002,2081374165
46,2,9,stimulusDisplayStart,1749799142.793436,1139.6103388,2085391980
47,2,9,keyPress_Right,1749799148.9178004,1145.7355367000002,2091517194
48,2,9,keyPress_Left,1749799151.1597404,1147.9774791000002,2093759084
49,2,9,keyPress_Right,1749799152.652582,1149.4693642999998,2095250968
50,2,9,keyPress_Left,1749799159.853002,1156.6699074,2102451512
51,2,9,keyPress_Right,1749799168.1620789,1164.9788761000002,2110760486
52,2,9,stimulusDisplayEnd,1749799172.7947047,1169.6121286,2115393766
53,2,10,stimulusDisplayStart,1749799176.8038468,1173.621401,2119403004
54,2,10,keyPress_Right,1749799186.338326,1183.1553719,2128937012
55,2,10,stimulusDisplayEnd,1749799206.821818,1203.6394771000002,2149421083
56,2,11,stimulusDisplayStart,1749799210.8306158,1207.6482941000002,2153429920
57,2,11,keyPress_Right,1749799217.064673,1213.882444,2159664086
58,2,11,stimulusDisplayEnd,1749799240.8497024,1237.6673755,2183449014
59,3,12,stimulusDisplayStart,1749799462.432773,1459.2503140000001,2405031919
60,3,12,keyPress_Right,1749799464.2582748,1461.0752505000003,2406856857
61,3,12,keyPress_Left,1749799481.0514839,1477.8686057000002,2423650211
62,3,12,keyPress_Right,1749799487.2021601,1484.0195482000001,2429801151
63,3,12,stimulusDisplayEnd,1749799492.4430912,1489.2605025,2435042105
64,3,13,stimulusDisplayStart,1749799496.4529061,1493.2699066000002,2439051510
65,3,13,keyPress_Right,1749799501.9855666,1498.8033080000002,2444584948
66,3,13,stimulusDisplayEnd,1749799526.4622746,1523.2797355999999,2469061347
67,3,14,stimulusDisplayStart,1749799530.4718533,1527.2887332000003,2473070344
68,3,14,keyPress_Left,1749799537.6724374,1534.4894999,2480271105
69,3,14,keyPress_Right,1749799550.6314232,1547.4485894000002,2493230195
70,3,14,stimulusDisplayEnd,1749799560.4895513,1557.307271,2503088889
71,3,15,stimulusDisplayStart,1749799564.49935,1561.3167271,2507098339
72,3,15,keyPress_Right,1749799569.3085294,1566.1256344,2511907241
73,3,15,stimulusDisplayEnd,1749799594.5254982,1591.342907,2537124513
74,4,16,stimulusDisplayStart,1749799809.4749188,1806.2923680000001,2752073982
75,4,16,startStimulusRotation_Right,1749799809.4759183,1806.2930242,2752074620
76,4,16,keyPress_Right,1749799810.6089866,1807.4264133,2753208053
77,4,16,startStimulusRotation_Right,1749799811.0995264,1807.9171229,2753698726
78,4,16,startStimulusRotation_Left,1749799834.951322,1831.7687604,2777550405
79,4,16,stimulusDisplayEnd,1749799839.4846277,1836.3024045,2782084016
80,4,17,stimulusDisplayStart,1749799843.5024078,1840.3200238000002,2786101660
81,4,17,keyPress_Right,1749799845.4530373,1842.2698794,2788051486
82,4,17,startStimulusRotation_Right,1749799846.4868417,1843.3037563999999,2789085360
83,4,17,startStimulusRotation_Left,1749799854.895756,1851.7127662,2797494375
84,4,17,startStimulusRotation_Right,1749799861.9044483,1858.7212368000003,2804502848
85,4,17,keyPress_Left,1749799862.371218,1859.1880492000003,2804969653
86,4,17,keyPress_Right,1749799863.2959588,1860.1127706,2805894374
87,4,17,stimulusDisplayEnd,1749799873.5045185,1870.3219129000001,2816103550
88,4,18,stimulusDisplayStart,1749799877.5222197,1874.3396687000002,2820121280
89,4,18,keyPress_Right,1749799879.3311112,1876.1483352000002,2821929974
90,4,18,startStimulusRotation_Right,1749799883.255718,1880.0726765000002,2825854279
91,4,18,stimulusDisplayEnd,1749799907.5235076,1904.3409488999998,2850122553
92,4,19,stimulusDisplayStart,1749799911.5414813,1908.3585471,2854140156
93,4,19,keyPress_Right,1749799913.1915605,1910.0092038,2855790806
94,4,19,startStimulusRotation_Right,1749799916.5822415,1913.3999025,2859181536
95,4,19,stimulusDisplayEnd,1749799941.551137,1938.3688310999999,2884150472
96,5,20,stimulusDisplayStart,1749800151.0580754,2147.8758402000003,3093657475
97,5,20,startStimulusRotation_Right,1749800151.059193,2147.8765186,3093658115
98,5,20,keyPress_Right,1749800152.0588212,2148.8758755,3094657484
99,5,20,startStimulusRotation_Right,1749800152.216506,2149.0338825,3094815492
100,5,20,startStimulusRotation_Left,1749800172.118324,2168.9359081000002,3114717519
101,5,20,keyPress_Right,1749800176.8276403,2173.6451208,3119426727
102,5,20,keyPress_Left,1749800176.9849453,2173.8026209,3119584224
103,5,20,stimulusDisplayEnd,1749800181.0687587,2177.8862365000005,3123667848
104,5,21,stimulusDisplayStart,1749800185.0870004,2181.9038473,3127685457
105,5,21,keyPress_Right,1749800186.652236,2183.4699842,3129251588
106,5,21,startStimulusRotation_Right,1749800189.627569,2186.4453162,3132226922
107,5,21,startStimulusRotation_Left,1749800193.0360656,2189.853782,3135635404
108,5,21,keyPress_Left,1749800195.345313,2192.1621615000004,3137943768
109,5,21,startStimulusRotation_Right,1749800207.7369673,2204.5546554000002,3150336308
110,5,21,keyPress_Left,1749800208.313197,2205.1303217000004,3150911926
111,5,21,keyPress_Right,1749800208.9466686,2205.7641967,3151545807
112,5,21,stimulusDisplayEnd,1749800215.0960553,2211.913692,3157695297
113,5,22,stimulusDisplayStart,1749800219.1133237,2215.9307535,3161712364
